Combination,Average Score
"띠아, 레온, 케네스",17.0
"라우라, 레온, 로지",28.5
"니키, 얀, 키아라",7.0
"데비와 마를렌, 요한, 클로에",12.0
"마커스, 아르다, 에키온",17.0
"바냐, 아디나, 유민",10.0
"샬럿, 윌리엄, 프리야",25.0
"아야, 아이작, 요한",27.75
"다르코, 시셀라, 츠바메",28.0
"에스텔, 에키온, 헤이즈",8.0
"시셀라, 아이솔, 에키온",5.0
"리다이린, 바냐, 아디나",21.0
"레니, 캐시, 키아라",6.5
"마커스, 이안, 테오도르",15.0
"아비게일, 아야, 키아라",42.0
"나타폰, 레녹스, 바냐",22.666666666666668
"데비와 마를렌, 마르티나, 알렉스",34.5
"아이작, 재키, 피오라",22.5
"아이작, 케네스, 현우",7.5
"실비아, 엘레나, 일레븐",2.0
"바냐, 아델라, 카밀로",24.5
"리다이린, 타지아, 펠릭스",21.5
"실비아, 제니, 현우",5.0
"샬럿, 에키온, 클로에",7.0
"버니스, 아야, 헤이즈",8.0
"알렉스, 엠마, 하트",13.333333333333334
"라우라, 바냐, 제니",9.5
"나타폰, 샬럿, 아야",12.0
"알렉스, 얀, 프리야",21.0
"띠아, 바냐, 얀",6.5
"다르코, 버니스, 에이든",48.0
"바냐, 쇼이치, 재키",18.0
"데비와 마를렌, 수아, 칼라",36.666666666666664
"셀린, 에스텔, 하트",18.0
"시셀라, 아이작, 유키",22.0
"쇼우, 유민, 펠릭스",50.0
"아드리아나, 아이솔, 에이든",18.0
"데비와 마를렌, 매그너스, 알렉스",4.0
"에이든, 윌리엄, 클로에",10.0
"가넷, 마커스, 카티야",24.0
"샬럿, 에키온, 피올로",11.666666666666666
"다니엘, 리다이린, 윌리엄",16.333333333333332
"엘레나, 카밀로, 프리야",40.0
"리다이린, 캐시, 프리야",36.0
"레온, 아델라, 에키온",34.0
"띠아, 리오, 에키온",14.0
"시셀라, 에키온, 피오라",11.0
"다르코, 유민, 이바",6.0
"타지아, 헤이즈, 현우",18.0
"에키온, 재키, 카밀로",9.333333333333334
"가넷, 라우라, 피올로",2.0
"다르코, 아디나, 케네스",12.5
"르노어, 시셀라, 하트",8.0
"다르코, 마커스, 이바",21.666666666666668
"아드리아나, 츠바메, 캐시",41.0
"리다이린, 테오도르, 펠릭스",14.5
"띠아, 버니스, 카티야",8.0
"얀, 에키온, 유민",38.0
"아디나, 아비게일, 유민",13.0
"아비게일, 엘레나, 재키",12.0
"엠마, 유키, 케네스",44.0
"아야, 알론소, 테오도르",38.75
"쇼이치, 아르다, 엠마",11.666666666666666
"요한, 카밀로, 혜진",2.0
"쇼우, 쇼이치, 얀",9.0
"엘레나, 이렘, 이바",17.0
"띠아, 수아, 키아라",4.0
"니키, 레온, 츠바메",6.5
"레니, 수아, 시셀라",25.0
"띠아, 샬럿, 츠바메",6.0
"띠아, 시셀라, 재키",8.0
"데비와 마를렌, 수아, 에스텔",16.0
"아르다, 알렉스, 제니",17.0
"나타폰, 레온, 매그너스",15.0
"아이작, 츠바메, 케네스",23.0
"바바라, 아드리아나, 케네스",27.0
"다니엘, 마커스, 얀",13.5
"시셀라, 아야, 제니",6.0
"리오, 아이솔, 에이든",18.5
"레온, 수아, 피올로",23.0
"띠아, 윌리엄, 재키",0.0
"가넷, 데비와 마를렌, 라우라",17.666666666666668
"다니엘, 데비와 마를렌, 로지",13.166666666666666
"르노어, 샬럿, 아델라",10.0
"다르코, 리다이린, 프리야",41.0
"레온, 바냐, 알렉스",18.0
"레니, 유민, 케네스",11.0
"데비와 마를렌, 셀린, 요한",9.0
"띠아, 알렉스, 카티야",13.0
"샬럿, 알렉스, 피올로",9.0
"에키온, 엠마, 유키",12.0
"르노어, 쇼이치, 수아",24.75
"카밀로, 타지아, 테오도르",29.666666666666668
"유키, 이렘, 혜진",16.5
"시셀라, 에스텔, 제니",31.5
"리다이린, 쇼이치, 하트",16.0
"로지, 바바라, 일레븐",36.0
"샬럿, 엠마, 하트",0.0
"리오, 마이, 엘레나",16.333333333333332
"바냐, 수아, 테오도르",11.75
"다니엘, 실비아, 알론소",22.0
"로지, 리오, 현우",11.333333333333334
"루크, 이렘, 하트",35.0
"나딘, 레온, 매그너스",8.0
"라우라, 에스텔, 카밀로",22.0
"니키, 로지, 에이든",13.0
"수아, 에이든, 타지아",2.0
"아야, 카밀로, 헤이즈",35.0
"비앙카, 아이솔, 프리야",23.0
"다르코, 아드리아나, 피오라",10.0
"가넷, 비앙카, 엠마",17.0
"마이, 이렘, 칼라",45.0
"레니, 윌리엄, 제니",2.0
"나딘, 알론소, 이렘",31.0
"리오, 요한, 프리야",2.0
"라우라, 시셀라, 제니",12.5
"나타폰, 아이작, 케네스",11.5
"다니엘, 알렉스, 헤이즈",18.333333333333332
"아이솔, 이바, 펠릭스",8.0
"마이, 아드리아나, 유민",2.0
"아비게일, 유민, 키아라",11.0
"루크, 시셀라, 자히르",6.0
"엠마, 카밀로, 키아라",33.0
"에스텔, 츠바메, 테오도르",18.0
"리다이린, 키아라, 헤이즈",8.0
"띠아, 에키온, 츠바메",25.0
"나타폰, 피오라, 현우",23.75
"루크, 바바라, 카티야",34.0
"얀, 키아라, 타지아",29.75
"가넷, 로지, 요한",24.0
"마이, 알렉스, 칼라",15.0
"시셀라, 엘레나, 유키",14.0
"레온, 바냐, 아드리아나",2.0
"매그너스, 알론소, 카티야",7.5
"리다이린, 유키, 피오라",13.333333333333334
"르노어, 알론소, 피오라",26.0
"루크, 알론소, 피올로",4.0
"시셀라, 아야, 키아라",8.0
"바냐, 셀린, 윌리엄",15.0
"매그너스, 얀, 유키",16.5
"레녹스, 츠바메, 타지아",10.0
"쇼우, 유민, 현우",11.333333333333334
"레온, 마커스, 쇼이치",18.0
"쇼이치, 아르다, 유키",20.5
"수아, 키아라, 하트",19.0
"다르코, 르노어, 에키온",23.75
"버니스, 에스텔, 현우",8.5
"가넷, 바바라, 테오도르",12.0
"아디나, 에키온, 클로에",9.0
"마이, 버니스, 이안",9.25
"리다이린, 아이작, 요한",22.0
"다니엘, 쇼우, 테오도르",30.0
"마르티나, 엘레나, 카밀로",12.5
"알론소, 재키, 캐시",10.0
"라우라, 로지, 이안",40.5
"실비아, 일레븐, 칼라",31.5
"리오, 알론소, 자히르",20.8
"레온, 마커스, 비앙카",20.5
"가넷, 이안, 카밀로",0.0
"가넷, 이바, 피오라",37.0
"데비와 마를렌, 아디나, 이렘",40.0
"마커스, 요한, 유민",7.0
"아디나, 제니, 피올로",6.0
"샬럿, 칼라, 테오도르",1.0
"마이, 유키, 츠바메",18.333333333333332
"나딘, 마이, 시셀라",22.0
"가넷, 에스텔, 테오도르",14.0
"아델라, 알렉스, 에이든",30.5
"마커스, 유키, 케네스",31.0
"루크, 버니스, 아드리아나",18.5
"마커스, 실비아, 현우",21.0
"리오, 셀린, 시셀라",19.0
"니키, 루크, 하트",13.0
"레온, 르노어, 수아",14.0
"수아, 카티야, 프리야",16.333333333333332
"나딘, 알렉스, 헤이즈",12.5
"띠아, 쇼이치, 아드리아나",25.0
"매그너스, 아야, 혜진",24.0
"나타폰, 매그너스, 유키",10.0
"실비아, 에키온, 피오라",19.0
"나딘, 데비와 마를렌, 아델라",14.333333333333334
"알렉스, 에스텔, 테오도르",15.0
"니키, 엘레나, 타지아",56.0
"레온, 셀린, 프리야",29.5
"루크, 바냐, 엠마",14.5
"알렉스, 얀, 유민",17.75
"아이작, 윌리엄, 케네스",16.0
"데비와 마를렌, 마커스, 재키",20.0
"띠아, 아비게일, 알론소",30.5
"루크, 얀, 요한",8.0
"라우라, 매그너스, 재키",17.5
"레온, 아델라, 키아라",25.0
"레녹스, 마르티나, 캐시",16.0
"로지, 테오도르, 현우",16.0
"데비와 마를렌, 아야, 자히르",17.25
"카밀로, 캐시, 피오라",18.0
"다니엘, 아야, 알렉스",4.0
"요한, 이안, 츠바메",24.0
"얀, 에이든, 타지아",11.0
"다르코, 비앙카, 제니",10.0
"나타폰, 루크, 캐시",28.333333333333332
"얀, 유키, 캐시",16.5
"데비와 마를렌, 레니, 아드리아나",12.5
"리다이린, 매그너스, 바냐",18.666666666666668
"나타폰, 에스텔, 제니",12.5
"루크, 마이, 비앙카",10.0
"레온, 바냐, 츠바메",23.0
"루크, 리다이린, 피올로",39.666666666666664
"루크, 리오, 아이솔",17.333333333333332
"니키, 아델라, 엘레나",4.0
"아드리아나, 카밀로, 하트",16.0
"마르티나, 알렉스, 이렘",32.0
"레온, 쇼우, 아비게일",13.0
"나타폰, 츠바메, 펠릭스",21.0
"바바라, 아드리아나, 얀",7.0
"바바라, 얀, 에키온",7.0
"데비와 마를렌, 라우라, 마이",14.5
"라우라, 캐시, 케네스",24.0
"나타폰, 띠아, 재키",7.333333333333333
"나딘, 시셀라, 에키온",22.0
"로지, 케네스, 피오라",14.75
"샬럿, 일레븐, 칼라",8.0
"가넷, 마이, 이바",0.0
"니키, 샬럿, 케네스",18.333333333333332
"쇼우, 아델라, 유민",5.5
"아드리아나, 에키온, 유키",13.666666666666666
"요한, 유민, 츠바메",4.0
"셀린, 재키, 펠릭스",39.0
"다니엘, 캐시, 헤이즈",17.333333333333332
"아이솔, 유키, 펠릭스",14.0
"아비게일, 요한, 칼라",24.0
"아드리아나, 유민, 자히르",29.0
"다니엘, 레온, 쇼우",27.0
"리오, 아비게일, 츠바메",4.0
"다니엘, 엘레나, 이렘",19.333333333333332
"다니엘, 라우라, 레니",42.0
"라우라, 리다이린, 쇼이치",20.0
"르노어, 마이, 아디나",9.0
"매그너스, 수아, 츠바메",14.0
"아이솔, 이렘, 카밀로",18.0
"띠아, 레녹스, 에키온",32.0
"루크, 실비아, 캐시",32.0
"에키온, 윌리엄, 프리야",17.0
"비앙카, 시셀라, 에스텔",3.5
"바냐, 일레븐, 자히르",42.0
"다르코, 레니, 리오",18.5
"수아, 알렉스, 피오라",9.0
"라우라, 알렉스, 재키",10.666666666666666
"나딘, 아델라, 에스텔",48.0
"버니스, 비앙카, 유키",19.333333333333332
"라우라, 셀린, 피오라",14.0
"르노어, 재키, 하트",4.0
"가넷, 쇼우, 카티야",21.0
"수아, 시셀라, 이안",26.2
"다니엘, 카밀로, 헤이즈",14.0
"아비게일, 에이든, 카밀로",20.5
"시셀라, 실비아, 에이든",18.5
"리다이린, 아디나, 아이작",10.0
"츠바메, 테오도르, 피올로",29.0
"매그너스, 윌리엄, 혜진",2.0
"쇼이치, 유민, 피올로",10.4
"샬럿, 유민, 하트",37.0
"나딘, 쇼우, 이바",16.5
"수아, 아델라, 요한",0.0
"띠아, 이렘, 재키",9.0
"나타폰, 에키온, 펠릭스",10.0
"아야, 이렘, 이바",23.0
"나딘, 쇼이치, 카밀로",27.0
"루크, 시셀라, 실비아",25.0
"라우라, 아이작, 피오라",21.6
"에키온, 재키, 피올로",7.5
"실비아, 엘레나, 펠릭스",26.333333333333332
"마이, 에이든, 피오라",10.0
"나타폰, 리다이린, 카밀로",20.0
"쇼우, 이렘, 피오라",27.0
"에이든, 칼라, 캐시",32.0
"아르다, 에스텔, 에키온",40.0
"매그너스, 쇼이치, 펠릭스",16.0
"가넷, 데비와 마를렌, 마커스",21.0
"마이, 이바, 캐시",12.0
"레녹스, 레니, 리오",17.0
"리오, 아르다, 피올로",14.0
"엘레나, 츠바메, 키아라",12.0
"니키, 알렉스, 혜진",10.0
"르노어, 샬럿, 츠바메",12.666666666666666
"나딘, 에이든, 혜진",25.0
"버니스, 쇼우, 카밀로",20.0
"아르다, 키아라, 헤이즈",7.5
"다르코, 아르다, 에스텔",7.5
"루크, 칼라, 펠릭스",29.0
"나타폰, 펠릭스, 현우",7.0
"라우라, 요한, 클로에",13.5
"니키, 엠마, 칼라",29.0
"아델라, 엘레나, 재키",14.5
"아드리아나, 아야, 엠마",2.0
"다르코, 로지, 아르다",2.0
"시셀라, 하트, 현우",8.0
"마커스, 엠마, 혜진",20.75
"데비와 마를렌, 실비아, 아르다",21.0
"버니스, 재키, 피올로",9.0
"니키, 아야, 에이든",26.5
"나타폰, 자히르, 피올로",44.0
"데비와 마를렌, 에키온, 하트",15.0
"니키, 실비아, 클로에",30.0
"레녹스, 매그너스, 아디나",0.0
"데비와 마를렌, 매그너스, 카밀로",25.0
"아야, 케네스, 클로에",8.666666666666666
"가넷, 쇼이치, 칼라",29.0
"아이솔, 에이든, 클로에",6.0
"나타폰, 바냐, 알론소",3.0
"다니엘, 쇼이치, 키아라",27.0
"레녹스, 버니스, 알렉스",24.333333333333332
"알렉스, 에키온, 유민",10.333333333333334
"로지, 에이든, 캐시",3.0
"나타폰, 아르다, 재키",19.0
"띠아, 매그너스, 바냐",17.0
"쇼우, 아야, 자히르",44.0
"르노어, 비앙카, 수아",17.333333333333332
"나딘, 유민, 일레븐",20.333333333333332
"띠아, 레온, 아디나",16.0
"버니스, 알렉스, 카티야",9.0
"버니스, 에이든, 헤이즈",7.0
"레녹스, 이안, 헤이즈",16.0
"데비와 마를렌, 레녹스, 마르티나",2.6666666666666665
"마르티나, 수아, 시셀라",49.0
"가넷, 레온, 헤이즈",19.25
"나딘, 레녹스, 아르다",22.0
"아이솔, 펠릭스, 프리야",26.5
"나딘, 쇼우, 카티야",21.666666666666668
"에키온, 자히르, 타지아",9.0
"바냐, 얀, 테오도르",10.8
"아이작, 엘레나, 이렘",42.5
"나딘, 데비와 마를렌, 셀린",16.0
"띠아, 알렉스, 에스텔",25.666666666666668
"니키, 이안, 하트",6.0
"아비게일, 일레븐, 자히르",17.5
"아이작, 에스텔, 이바",12.0
"레녹스, 윌리엄, 테오도르",33.0
"아이솔, 캐시, 혜진",28.0
"아르다, 캐시, 혜진",6.0
"마르티나, 마커스, 현우",21.0
"마이, 쇼이치, 아르다",20.6
"바냐, 이안, 하트",50.0
"다르코, 띠아, 타지아",21.666666666666668
"리오, 수아, 아이작",16.5
"샬럿, 에스텔, 타지아",1.0
"마르티나, 요한, 이안",0.0
"레온, 아르다, 얀",19.333333333333332
"니키, 띠아, 알렉스",25.0
"로지, 아비게일, 카티야",21.5
"띠아, 재키, 혜진",24.0
"나타폰, 매그너스, 샬럿",48.0
"바냐, 유민, 피오라",4.0
"바냐, 일레븐, 클로에",8.0
"로지, 아드리아나, 아이작",27.0
"가넷, 아디나, 자히르",47.0
"에키온, 엠마, 펠릭스",22.0
"시셀라, 펠릭스, 현우",27.0
"다니엘, 리다이린, 얀",30.5
"셀린, 알론소, 테오도르",20.666666666666668
"다니엘, 데비와 마를렌, 유민",12.8
"라우라, 일레븐, 자히르",20.0
"루크, 프리야, 현우",19.75
"로지, 실비아, 아비게일",44.0
"알렉스, 이렘, 이안",20.5
"에스텔, 엠마, 클로에",11.5
"매그너스, 아디나, 엠마",32.5
"아르다, 알론소, 제니",37.0
"레온, 아이작, 이렘",26.0
"다르코, 아비게일, 재키",10.666666666666666
"샬럿, 얀, 요한",4.0
"쇼우, 에키온, 헤이즈",18.0
"레니, 샬럿, 아비게일",31.0
"레온, 알렉스, 클로에",8.0
"아르다, 윌리엄, 피오라",20.0
"다르코, 에이든, 엘레나",12.0
"라우라, 수아, 얀",27.0
"나딘, 유키, 카티야",24.0
"아비게일, 에이든, 키아라",29.5
"바냐, 비앙카, 얀",15.5
"수아, 아드리아나, 피오라",18.0
"엘레나, 타지아, 펠릭스",18.0
"루크, 쇼이치, 이바",7.333333333333333
"바바라, 아델라, 아디나",10.0
"레니, 타지아, 헤이즈",6.5
"나타폰, 에스텔, 일레븐",4.0
"매그너스, 실비아, 에키온",10.0
"니키, 아비게일, 유민",20.285714285714285
"아이작, 이안, 하트",10.0
"다니엘, 윌리엄, 헤이즈",42.0
"쇼우, 제니, 캐시",12.0
"레녹스, 에이든, 하트",8.0
"바바라, 아이솔, 이바",27.0
"띠아, 마커스, 피올로",28.5
"레온, 루크, 프리야",27.0
"르노어, 아이작, 엠마",13.0
"아디나, 요한, 케네스",19.333333333333332
"다르코, 아디나, 이렘",14.333333333333334
"마이, 바바라, 실비아",25.0
"나딘, 로지, 마커스",0.0
"셀린, 요한, 츠바메",8.0
"나딘, 바냐, 이바",32.0
"샬럿, 수아, 엘레나",9.0
"아델라, 아르다, 키아라",9.0
"가넷, 카밀로, 캐시",14.0
"바냐, 이안, 케네스",14.5
"쇼이치, 재키, 츠바메",25.0
"비앙카, 샬럿, 아이작",4.0
"마이, 아델라, 아르다",14.0
"마르티나, 매그너스, 비앙카",27.0
"칼라, 펠릭스, 혜진",12.0
"나타폰, 르노어, 케네스",10.0
"아비게일, 아이솔, 피오라",30.75
"다르코, 테오도르, 헤이즈",5.0
"르노어, 리다이린, 카밀로",9.333333333333334
"리오, 얀, 에이든",15.666666666666666
"다르코, 마커스, 현우",0.0
"수아, 유키, 하트",24.5
"다니엘, 레녹스, 버니스",44.0
"아디나, 아비게일, 펠릭스",21.0
"비앙카, 재키, 타지아",14.0
"데비와 마를렌, 리오, 쇼우",16.5
"아드리아나, 일레븐, 자히르",14.5
"나딘, 데비와 마를렌, 타지아",22.0
"나딘, 샬럿, 펠릭스",12.0
"나딘, 시셀라, 테오도르",4.0
"마이, 아르다, 재키",25.0
"아이작, 일레븐, 클로에",34.5
"수아, 에키온, 타지아",4.0
"이안, 카밀로, 하트",14.0
"알렉스, 얀, 요한",13.5
"리다이린, 마커스, 시셀라",18.0
"마이, 비앙카, 아드리아나",9.0
"마커스, 아르다, 유민",14.0
"니키, 바바라, 엠마",11.0
"알론소, 에이든, 이렘",6.0
"마커스, 이렘, 키아라",19.5
"리오, 피올로, 헤이즈",11.0
"다르코, 셀린, 아비게일",20.666666666666668
"리다이린, 펠릭스, 혜진",26.0
"리다이린, 얀, 이안",26.0
"레녹스, 리다이린, 아르다",23.5
"가넷, 재키, 현우",15.5
"나타폰, 레녹스, 혜진",29.0
"띠아, 마이, 유키",0.0
"다니엘, 띠아, 마커스",25.666666666666668
"니키, 샬럿, 이안",46.0
"나딘, 띠아, 마커스",21.5
"비앙카, 칼라, 케네스",5.0
"레온, 리다이린, 헤이즈",19.0
"버니스, 비앙카, 알론소",15.666666666666666
"실비아, 자히르, 캐시",54.0
"아델라, 캐시, 키아라",6.0
"데비와 마를렌, 아델라, 에이든",14.0
"요한, 재키, 피올로",8.0
"나딘, 리다이린, 유키",20.0
"데비와 마를렌, 로지, 츠바메",21.5
"루크, 실비아, 아르다",18.0
"쇼이치, 이바, 케네스",15.8
"나타폰, 매그너스, 키아라",11.5
"레니, 샬럿, 시셀라",6.0
"요한, 카밀로, 프리야",4.0
"가넷, 실비아, 윌리엄",12.0
"마커스, 바냐, 키아라",29.0
"버니스, 카티야, 키아라",8.0
"니키, 리오, 아이솔",11.5
"마이, 알론소, 유민",33.0
"알론소, 자히르, 케네스",15.2
"유민, 이바, 재키",19.0
"이안, 카밀로, 펠릭스",10.0
"아델라, 아르다, 알렉스",15.0
"시셀라, 유키, 이렘",25.333333333333332
"다르코, 에이든, 칼라",41.0
"가넷, 얀, 이렘",16.5
"다르코, 엘레나, 유민",38.0
"다니엘, 수아, 시셀라",50.0
"니키, 레니, 재키",38.5
"레니, 레온, 카밀로",18.0
"리다이린, 엠마, 유키",23.0
"카밀로, 테오도르, 피올로",25.333333333333332
"다르코, 쇼이치, 카밀로",9.25
"가넷, 리다이린, 피오라",35.0
"니키, 레온, 알렉스",19.0
"다르코, 현우, 혜진",17.666666666666668
"바바라, 아비게일, 이안",10.0
"니키, 츠바메, 피오라",12.0
"데비와 마를렌, 알론소, 하트",35.0
"띠아, 유민, 카밀로",12.666666666666666
"라우라, 이바, 키아라",19.0
"데비와 마를렌, 르노어, 얀",18.636363636363637
"아델라, 유민, 자히르",12.0
"다니엘, 레녹스, 로지",16.0
"리오, 시셀라, 재키",34.0
"르노어, 리다이린, 에스텔",23.5
"아르다, 케네스, 키아라",15.4
"로지, 에이든, 피올로",19.0
"비앙카, 카티야, 피올로",25.0
"셀린, 쇼우, 윌리엄",6.0
"데비와 마를렌, 클로에, 프리야",4.0
"나타폰, 레니, 케네스",48.0
"로지, 아이작, 카티야",49.0
"나딘, 로지, 아르다",6.0
"데비와 마를렌, 버니스, 시셀라",23.0
"이안, 제니, 현우",15.0
"아델라, 에스텔, 헤이즈",6.0
"리다이린, 리오, 시셀라",10.0
"아야, 일레븐, 피올로",11.333333333333334
"다니엘, 에키온, 윌리엄",32.0
"에스텔, 자히르, 케네스",23.5
"나타폰, 프리야, 피오라",25.0
"라우라, 엠마, 피오라",15.333333333333334
"나딘, 리오, 쇼우",9.5
"니키, 카밀로, 타지아",13.5
"시셀라, 아델라, 알론소",14.0
"아디나, 요한, 키아라",19.0
"얀, 자히르, 펠릭스",12.0
"가넷, 버니스, 테오도르",7.833333333333333
"리오, 실비아, 타지아",29.0
"아비게일, 카밀로, 칼라",7.5
"카티야, 테오도르, 혜진",6.0
"니키, 띠아, 유키",6.0
"나딘, 니키, 이렘",9.666666666666666
"얀, 칼라, 혜진",12.0
"아드리아나, 이안, 재키",22.5
"나딘, 라우라, 카티야",1.0
"매그너스, 엘레나, 피오라",34.0
"다니엘, 카밀로, 클로에",24.5
"재키, 키아라, 헤이즈",12.0
"다르코, 띠아, 피올로",11.666666666666666
"가넷, 츠바메, 케네스",19.0
"실비아, 프리야, 헤이즈",4.0
"레온, 버니스, 쇼우",19.5
"나딘, 르노어, 에키온",22.0
"마커스, 셀린, 아이작",26.0
"니키, 바바라, 헤이즈",2.0
"셀린, 아디나, 유키",18.5
"다르코, 유키, 카밀로",14.0
"데비와 마를렌, 바냐, 테오도르",15.846153846153847
"레니, 이안, 타지아",12.0
"에키온, 카밀로, 혜진",25.5
"나딘, 아이솔, 칼라",12.0
"마커스, 바냐, 실비아",27.5
"나타폰, 띠아, 카밀로",34.0
"로지, 아델라, 피올로",2.0
"마르티나, 에키온, 현우",19.5
"시셀라, 실비아, 캐시",18.0
"라우라, 아이솔, 에스텔",13.857142857142858
"띠아, 펠릭스, 피오라",19.0
"로지, 르노어, 리오",6.0
"샬럿, 키아라, 펠릭스",13.5
"실비아, 재키, 피올로",17.666666666666668
"라우라, 시셀라, 아야",18.0
"레녹스, 샬럿, 에스텔",6.0
"가넷, 카티야, 칼라",14.666666666666666
"쇼이치, 시셀라, 피오라",0.0
"리다이린, 버니스, 샬럿",18.75
"바냐, 알렉스, 얀",19.6
"라우라, 수아, 알론소",8.0
"바바라, 아르다, 유키",54.0
"비앙카, 쇼우, 아비게일",15.0
"아야, 아이작, 피올로",20.0
"마이, 아드리아나, 일레븐",41.0
"다니엘, 매그너스, 아델라",11.0
"나타폰, 라우라, 시셀라",18.6
"샬럿, 에이든, 자히르",14.0
"마커스, 바바라, 이바",27.0
"레온, 수아, 카티야",4.0
"마이, 아델라, 아이작",27.0
"리다이린, 유민, 피올로",17.0
"나딘, 아야, 엠마",0.0
"데비와 마를렌, 시셀라, 테오도르",23.0
"가넷, 바냐, 피올로",40.0
"데비와 마를렌, 루크, 하트",16.0
"아비게일, 엘레나, 타지아",31.0
"나딘, 띠아, 마이",0.0
"나딘, 다르코, 펠릭스",9.0
"리다이린, 마커스, 케네스",23.5
"윌리엄, 일레븐, 하트",22.0
"매그너스, 알렉스, 키아라",17.0
"샬럿, 쇼우, 제니",20.0
"나딘, 마이, 엠마",15.833333333333334
"레니, 리다이린, 피올로",17.0
"실비아, 아이솔, 에이든",16.0
"다르코, 키아라, 피올로",32.0
"수아, 아델라, 키아라",15.333333333333334
"나타폰, 아이작, 자히르",12.0
"엘레나, 자히르, 피오라",14.666666666666666
"다니엘, 레온, 비앙카",12.5
"데비와 마를렌, 아디나, 프리야",8.5
"니키, 루크, 마커스",16.5
"루크, 수아, 이안",27.5
"에스텔, 피오라, 헤이즈",15.0
"수아, 아디나, 프리야",15.0
"샬럿, 엘레나, 현우",4.333333333333333
"나딘, 비앙카, 에키온",12.0
"아르다, 에이든, 키아라",36.0
"바냐, 아비게일, 클로에",15.333333333333334
"아비게일, 카밀로, 하트",12.5
"유민, 키아라, 현우",19.8
"바냐, 유키, 클로에",13.0
"루크, 카티야, 테오도르",37.5
"마이, 이바, 타지아",24.0
"리오, 아이솔, 윌리엄",16.5
"루크, 마르티나, 펠릭스",12.333333333333334
"에스텔, 요한, 윌리엄",10.0
"다니엘, 아비게일, 츠바메",12.0
"루크, 버니스, 펠릭스",18.666666666666668
"라우라, 버니스, 샬럿",16.0
"마커스, 샬럿, 아디나",11.333333333333334
"마커스, 매그너스, 클로에",9.0
"아드리아나, 이렘, 타지아",8.0
"나딘, 라우라, 쇼우",15.0
"아비게일, 타지아, 펠릭스",37.0
"다르코, 일레븐, 테오도르",0.0
"다니엘, 레녹스, 루크",15.0
"가넷, 아이솔, 이바",30.333333333333332
"시셀라, 이안, 클로에",10.0
"다르코, 레녹스, 윌리엄",21.666666666666668
"샬럿, 에이든, 캐시",17.0
"아이솔, 알렉스, 타지아",40.0
"쇼우, 아델라, 클로에",12.0
"매그너스, 윌리엄, 피올로",23.0
"바냐, 쇼이치, 이렘",9.0
"루크, 아야, 헤이즈",12.666666666666666
"레온, 바냐, 이바",19.5
"르노어, 샬럿, 엠마",6.0
"샬럿, 시셀라, 이안",9.666666666666666
"다르코, 이바, 이안",17.0
"르노어, 마이, 하트",30.0
"아디나, 아이솔, 프리야",0.0
"에스텔, 자히르, 테오도르",12.333333333333334
"루크, 타지아, 피올로",29.5
"로지, 아야, 칼라",8.0
"쇼우, 수아, 피올로",50.0
"가넷, 테오도르, 하트",33.0
"아이작, 츠바메, 카밀로",20.0
"바바라, 샬럿, 클로에",6.0
"나타폰, 샬럿, 칼라",4.0
"띠아, 셀린, 엘레나",29.0
"나타폰, 하트, 현우",44.0
"레온, 에이든, 칼라",23.333333333333332
"르노어, 비앙카, 아야",10.0
"다르코, 리오, 이안",12.666666666666666
"니키, 아드리아나, 아이작",24.0
"마커스, 아르다, 피올로",2.0
"레온, 셀린, 자히르",47.0
"수아, 이바, 캐시",19.0
"카밀로, 케네스, 혜진",21.0
"유키, 칼라, 프리야",2.0
"마커스, 수아, 타지아",13.5
"레녹스, 아이솔, 알렉스",15.4
"라우라, 수아, 아델라",13.25
"니키, 바냐, 버니스",14.0
"라우라, 알론소, 엠마",18.5
"다니엘, 비앙카, 수아",30.833333333333332
"이렘, 카밀로, 칼라",15.0
"니키, 마르티나, 유민",3.0
"마커스, 바바라, 케네스",12.0
"샬럿, 아이솔, 알론소",14.0
"니키, 르노어, 마커스",9.5
"쇼우, 칼라, 케네스",0.0
"르노어, 매그너스, 이안",23.5
"니키, 얀, 클로에",15.0
"르노어, 쇼이치, 프리야",13.0
"로지, 요한, 피오라",19.0
"나타폰, 바바라, 아이작",46.0
"루크, 캐시, 피오라",5.666666666666667
"나타폰, 재키, 제니",27.0
"레녹스, 에이든, 헤이즈",26.88888888888889
"나타폰, 라우라, 레니",15.0
"리오, 에키온, 키아라",36.0
"리오, 마이, 츠바메",19.8
"르노어, 마커스, 아르다",24.0
"리다이린, 아드리아나, 에스텔",36.0
"비앙카, 샬럿, 현우",26.5
"띠아, 유키, 타지아",22.0
"아르다, 이안, 일레븐",20.0
"데비와 마를렌, 로지, 리오",10.0
"테오도르, 피오라, 피올로",28.0
"마이, 키아라, 피오라",28.5
"니키, 아비게일, 알렉스",27.0
"니키, 다니엘, 타지아",8.0
"루크, 에스텔, 혜진",6.0
"셀린, 일레븐, 프리야",27.5
"레녹스, 버니스, 비앙카",20.5
"나타폰, 르노어, 카밀로",35.0
"수아, 에키온, 캐시",14.0
"바바라, 셀린, 프리야",13.0
"매그너스, 바냐, 윌리엄",16.25
"얀, 츠바메, 카밀로",35.666666666666664
"나타폰, 엠마, 혜진",28.5
"엘레나, 칼라, 케네스",11.0
"나딘, 에키온, 프리야",12.0
"나딘, 자히르, 재키",12.0
"바냐, 비앙카, 이바",13.0
